Year,Player Name,Position,Team,College / Origin,Year Drafted,Draft Pick,Height,Weight,Minutes Per Game,Points Per Game,Rebounds Per Game,Assists Per Game,Blocks Per Game,Steals Per Game,Turnovers Per Game,FG%,3P%,FT%,Win Shares
2011,Marissa Coleman,G-F,WAS,Maryland,2009,2,6-1,160lb,27.0,8.6,4.8,1.4,0.4,0.7,1.6,0.385,0.368,0.676,1.0
2011,Matee Ajavon,G,WAS,Rutgers University,2008,5,5-8,160lb,31.3,14.7,2.4,3.1,0.3,1.7,3.1,0.391,0.276,0.829,1.2
2011,Maya Moore,F,MIN,UConn,2011,1,6-0,175lb,28.0,13.2,4.6,2.6,0.5,1.4,1.5,0.439,0.369,0.788,5.3
2011,Michelle Snow,C,CHI,Tennessee,2002,10,6-5,145lb,24.1,5.9,6.3,1.9,1.3,0.5,2.1,0.456,0.0,0.76,1.3
2011,Miranda Ayim,F,TUL,Pepperdine,,Undrafted,6-3,170lb,14.0,2.7,2.3,0.7,0.3,0.7,1.3,0.444,,0.0,-0.1
2011,Monica Wright,G,MIN,Virginia,2010,2,5-10,182lb,13.6,5.1,1.6,1.1,0.2,0.8,1.0,0.379,0.259,0.75,0.9
2011,Monique Currie,F,WAS,Duke,2006,3,6-0,175lb,19.3,11.8,4.3,1.0,0.0,1.8,2.5,0.429,0.125,1.0,0.3
2011,Nakia Sanford,C-F,PHO,Kansas,,Undrafted,6-4,190lb,14.4,4.2,4.2,0.4,0.2,0.2,0.9,0.484,,0.75,1.1
2011,Natasha Lacy,G,LAS,Texas-El Paso,2008,28,5-10,165lb,13.6,5.0,2.2,1.7,0.3,1.0,1.2,0.429,0.333,0.54,0.4
2011,Nicky Anosike,F-C,WAS,Tennessee,2008,16,6-3,210lb,27.2,7.0,7.2,1.4,0.8,1.4,1.7,0.347,0.0,0.736,1.2
2011,Nicole Powell,F,NYL,Stanford,2004,3,6-2,170lb,28.3,9.7,4.2,2.3,0.3,1.4,2.0,0.41,0.353,0.906,2.6
2011,Noelle Quinn,G,LAS,UCLA,2007,4,6-0,178lb,20.6,5.1,1.8,2.0,0.1,0.6,0.7,0.39,0.397,0.818,0.6
2011,Olayinka Sanni,F-C,PHO,West Virginia,2008,18,6-2,200lb,5.2,1.6,0.7,0.0,0.1,0.2,0.9,0.667,,0.333,-0.2
2011,Penny Taylor,F,PHO,Australia,2001,11,6-1,165lb,29.8,16.7,4.9,4.7,0.4,1.7,2.2,0.511,0.402,0.874,5.4
2011,Plenette Pierson,F,NYL,Texas Tech,2003,4,6-2,195lb,28.6,12.9,5.2,1.4,0.9,1.2,1.9,0.478,0.2,0.806,3.5
2011,Porsha Phillips,F,SAS,Georgia,2011,30,6-2,173lb,8.3,1.8,1.9,0.3,0.4,0.2,0.3,0.39,,0.474,0.3
2011,Quanitra Hollingsworth,C,NYL,VCU,2009,9,6-5,200lb,16.9,4.6,4.4,0.3,0.3,0.5,1.4,0.524,,0.679,1.2
2011,Rebekkah Brunson,F,MIN,Georgetown,2004,10,6-2,181lb,27.6,10.2,8.9,1.2,0.5,0.8,1.5,0.511,,0.667,4.5
2011,Renee Montgomery,G,CON,UConn,2009,4,5-7,140lb,29.1,14.6,2.1,4.9,0.1,1.4,2.6,0.4,0.384,0.829,4.1
2011,Roneeka Hodges,G,SAS,Florida State,2005,15,5-11,165lb,9.8,3.9,1.3,0.5,0.1,0.2,0.1,0.404,0.4,1.0,1.1
2011,Ruth Riley,C,SAS,Notre Dame,2001,5,6-5,198lb,19.0,5.6,3.8,1.2,0.9,0.4,0.9,0.485,0.571,0.769,1.8
2011,Sancho Lyttle,F,ATL,Houston,2005,5,6-5,175lb,26.2,10.0,6.3,2.1,0.5,2.4,2.0,0.448,0.286,0.709,1.8
2011,Sandora Irvin,F,ATL,TCU,2005,3,6-3,185lb,8.3,1.8,2.5,0.5,0.5,0.2,0.5,0.339,0.0,0.7,0.4
2011,Scholanda Dorrell,G,SAS,LSU,2006,14,5-11,162lb,16.2,4.8,1.5,0.4,0.2,0.7,0.6,0.335,0.34,0.705,0.3
2011,Seimone Augustus,G-F,MIN,LSU,2006,1,6-0,174lb,29.3,16.2,3.5,2.2,0.4,0.9,1.3,0.504,0.417,0.865,5.4
2011,Shalee Lehning,G,ATL,Kansas State,2009,25,5-9,140lb,12.1,2.1,1.3,2.3,0.1,0.4,1.5,0.481,0.444,0.615,0.0
2011,Shannon Bobbitt,G,IND,Tennessee,2008,15,5-2,130lb,14.2,3.9,1.3,1.7,0.0,1.0,1.2,0.357,0.386,0.767,0.6
2011,Shavonte Zellous,G,IND,Pitt,2009,11,5-10,188lb,14.0,5.5,2.4,1.4,0.5,0.4,1.0,0.438,0.265,0.784,1.9
2011,Shay Murphy,G,CHI,USC,2007,15,5-11,164lb,20.5,9.8,4.8,1.1,0.4,1.3,1.9,0.369,0.4,0.929,0.7
2011,Sheryl Swoopes,F-G,TUL,Texas Tech,1997,,6-0,145lb,26.6,8.2,4.1,2.3,0.3,0.8,1.4,0.398,0.319,0.87,0.7
2011,Shyra Ely-Gash,F,IND,Tennessee,2005,14,6-2,182lb,10.8,3.1,2.2,0.3,0.2,0.2,0.8,0.358,0.208,0.69,-0.1
2011,Sidney Spencer,G,TOT,Tennessee,2007,25,6-3,183lb,7.4,2.3,0.8,0.5,0.0,0.0,0.1,0.44,0.438,1.0,0.5
2011,Sidney Spencer,G,TOT,Tennessee,2007,25,6-3,183lb,7.4,2.3,0.8,0.5,0.0,0.0,0.1,0.44,0.438,1.0,0.4
2011,Sidney Spencer,G,TOT,Tennessee,2007,25,6-3,183lb,7.4,2.3,0.8,0.5,0.0,0.0,0.1,0.44,0.438,1.0,0.1
2011,Sophia Young-Malcolm,F,SAS,Baylor,2006,4,6-1,165lb,31.6,13.2,6.4,2.3,0.5,2.0,1.5,0.429,0.0,0.592,2.8
2011,Sue Bird,G,SEA,UConn,2002,1,5-9,150lb,33.0,14.7,2.9,4.9,0.2,1.4,2.4,0.449,0.428,0.875,5.3
2011,Swin Cash,F,SEA,UConn,2002,2,6-1,171lb,33.2,13.3,6.9,2.4,0.6,0.9,2.8,0.396,0.285,0.846,3.3
2011,Sydney Colson,G,NYL,Texas A&M,2011,16,5-8,137lb,5.4,1.4,0.4,0.6,0.1,0.3,1.1,0.35,0.429,0.833,-0.3
2011,Sylvia Fowles,C,CHI,LSU,2008,2,6-6,219lb,34.6,20.0,10.2,0.6,2.0,1.2,2.8,0.591,,0.766,7.4
2011,Ta'Shia Phillips,C,TOT,Xavier,2011,8,6-6,,4.8,1.5,1.3,0.1,0.2,0.0,0.2,0.533,,0.5,0.2
2011,Ta'Shia Phillips,C,TOT,Xavier,2011,8,6-6,,4.8,1.5,1.3,0.1,0.2,0.0,0.2,0.533,,0.5,0.1
2011,Ta'Shia Phillips,C,TOT,Xavier,2011,8,6-6,,4.8,1.5,1.3,0.1,0.2,0.0,0.2,0.533,,0.5,0.1
2011,Taj McWilliams-Franklin,F-C,MIN,,1999,32,6-2,195lb,28.4,8.3,6.0,2.4,0.7,1.0,1.6,0.444,0.222,0.77,3.3
2011,Tamera Young,F,CHI,James Madison University,2008,8,6-2,175lb,24.0,7.9,3.8,1.3,0.3,1.1,1.9,0.425,0.143,0.724,0.9
2011,Tamika Catchings,F,IND,Tennessee,2001,3,6-1,167lb,31.5,15.5,7.1,3.5,0.9,2.0,2.2,0.438,0.348,0.883,6.5
2011,Tammy Sutton-Brown,C,IND,Rutgers University,2001,18,6-4,199lb,19.0,5.5,3.1,0.6,1.2,1.1,1.0,0.489,0.0,0.743,2.3
2011,Tan White,G,CON,Mississippi State,2005,2,5-7,154lb,22.0,5.9,2.9,1.9,0.2,1.2,1.2,0.354,0.28,0.84,1.5
2011,Tangela Smith,C,IND,Iowa,1998,12,6-3,158lb,21.5,7.2,3.1,1.5,0.5,0.7,1.3,0.371,0.34,0.882,1.2
2011,Tanisha Wright,G,SEA,Penn State,2005,12,5-11,166lb,28.9,10.1,3.2,2.9,0.0,1.2,2.7,0.492,0.367,0.897,2.9
2011,Temeka Johnson,G,PHO,LSU,2005,6,5-3,142lb,23.9,6.4,2.0,4.4,0.2,0.8,1.9,0.435,0.385,0.864,1.0
2011,Ticha Penicheiro,G,LAS,Old Dominion,1998,2,5-11,146lb,23.7,6.0,2.8,4.8,0.1,0.8,2.1,0.486,0.417,0.868,1.6
2011,Tiffany Jackson-Jones,F,TUL,Texas,2007,5,6-3,185lb,33.9,12.4,8.4,2.0,0.6,1.2,2.8,0.456,0.0,0.776,1.6
2011,Tina Charles,C,CON,UConn,2010,1,6-4,192lb,33.4,17.6,11.0,1.9,1.8,0.8,2.2,0.468,0.0,0.687,4.9
2011,Tina Thompson,F,LAS,USC,1997,1,6-2,178lb,25.0,9.9,4.6,1.1,0.7,1.1,2.0,0.386,0.339,0.833,0.7
2011,Tully Bevilaqua,G,SAS,Australia,,Undrafted,5-7,145lb,14.5,2.9,1.4,1.6,0.1,0.7,0.7,0.451,0.286,0.722,1.2
2011,Victoria Dunlap,F,WAS,Kentucky,2011,11,6-1,167lb,8.4,2.3,1.7,0.4,0.2,0.7,0.6,0.439,0.5,0.471,0.2
2012,Alana Beard,G-F,LAS,Duke,2004,2,5-11,160lb,30.8,11.4,2.2,3.3,0.4,2.0,2.5,0.436,0.402,0.795,2.6
2012,Alex Montgomery,G-F,NYL,Georgia Tech,2011,10,6-1,185lb,8.1,2.5,1.8,0.4,0.1,0.6,0.5,0.375,0.348,0.727,0.4
2012,Alexis Gray-Lawson,G,PHO,California,2010,30,5-8,180lb,16.7,4.5,2.0,1.2,0.2,0.4,0.9,0.294,0.158,0.731,-0.6
2012,Alexis Hornbuckle,G,PHO,Tennessee,2008,4,5-10,164lb,25.4,6.5,4.2,2.0,0.5,1.2,2.1,0.335,0.325,0.605,-1.2
2012,Allison Hightower,G,CON,LSU,2010,15,5-10,139lb,24.3,6.8,2.3,2.5,0.1,1.3,1.4,0.352,0.237,0.914,0.9
2012,Alysha Clark,F,SEA,Middle Tennessee,2010,17,5-11,167lb,10.3,3.4,2.0,0.3,0.0,0.2,0.8,0.547,0.45,0.706,0.7
2012,Amber Harris,F,MIN,Xavier,2011,4,6-5,193lb,8.9,3.5,1.9,0.6,0.5,0.3,0.6,0.404,0.389,0.682,0.7
2012,Amber Holt,F,TUL,Middle Tennessee,2008,9,6-0,170lb,19.0,5.8,1.9,1.2,0.0,0.5,0.7,0.425,0.347,0.563,0.2
2012,Andrea Riley,G,TOT,Oklahoma State,2010,8,5-5,136lb,9.0,2.3,0.8,1.4,0.1,0.3,1.2,0.152,0.059,0.824,-0.5
2012,Andrea Riley,G,TOT,Oklahoma State,2010,8,5-5,136lb,9.0,2.3,0.8,1.4,0.1,0.3,1.2,0.152,0.059,0.824,-0.4
2012,Andrea Riley,G,TOT,Oklahoma State,2010,8,5-5,136lb,9.0,2.3,0.8,1.4,0.1,0.3,1.2,0.152,0.059,0.824,-0.1
2012,Aneika Henry-Morello,F-C,ATL,Florida,,Undrafted,6-4,192lb,18.0,4.8,4.1,0.4,0.9,0.5,0.8,0.468,,0.762,1.9
2012,Angel McCoughtry,F-G,ATL,Louisville,2009,1,6-1,173lb,29.9,21.4,5.0,2.9,1.1,2.5,4.0,0.447,0.337,0.8,3.6
2012,Ann Wauters,C,SEA,Belgium,2000,1,6-4,193lb,23.0,9.6,5.8,1.4,0.7,0.6,2.3,0.519,0.45,0.737,1.8
2012,April Sykes,G-F,LAS,Rutgers University,2012,28,6-0,183lb,8.6,3.1,1.1,0.6,0.1,0.3,0.5,0.379,0.375,0.533,0.5
2012,Armintie Herrington,G,ATL,Ole Miss,2007,3,5-9,132lb,26.6,8.4,3.7,2.5,0.3,1.1,1.7,0.509,0.0,0.602,2.9
2012,Ashley Robinson,C,WAS,Tennessee,2004,14,6-4,180lb,16.2,3.1,3.3,0.9,0.7,0.6,1.2,0.41,0.0,0.35,-0.4
2012,Asjha Jones,F,CON,UConn,2002,4,6-2,187lb,27.9,12.2,7.1,2.0,0.6,1.0,2.6,0.445,0.333,0.897,1.3
2012,Avery Warley-Talbert,C,PHO,Liberty,,Undrafted,6-3,202lb,17.8,3.1,5.7,0.2,0.5,0.4,1.1,0.471,,0.588,0.2
2012,Becky Hammon,G,SAS,Colorado State,,Undrafted,5-6,136lb,30.2,14.7,2.5,5.3,0.2,0.9,3.2,0.441,0.435,0.876,3.5
2012,Briana Gilbreath-Butler,G,PHO,USC,2012,35,6-0,150lb,23.5,7.0,3.6,1.1,0.5,0.5,1.3,0.338,0.378,0.789,0.1
2012,Briann January,G,IND,Arizona State,2009,6,5-8,148lb,28.4,10.3,1.8,3.9,0.1,1.2,2.5,0.404,0.43,0.874,2.8
2012,Camille Smith,F,SEA,UNC,2007,17,6-2,180lb,27.9,11.3,5.1,1.9,0.5,0.7,2.7,0.474,0.333,0.739,2.6
2012,Candace Parker,F-C,LAS,Tennessee,2008,1,6-4,184lb,30.7,17.4,9.7,3.3,2.3,1.5,3.0,0.481,0.322,0.71,5.7
2012,Candice Dupree,F,PHO,Temple,2006,6,6-2,178lb,26.5,13.2,4.8,1.3,0.5,0.6,2.1,0.483,0.0,0.811,0.5
2012,Candice Wiggins,G,MIN,Stanford,2008,3,5-11,147lb,21.8,6.8,2.1,2.0,0.1,0.7,1.8,0.36,0.397,0.865,1.5
2012,Cappie Pondexter,G,NYL,Rutgers University,2006,2,5-9,160lb,34.2,20.4,4.5,4.3,0.2,1.3,3.1,0.435,0.327,0.867,4.6
2012,Carolyn Swords,C,CHI,Boston College,2011,15,6-6,215lb,11.1,4.0,3.2,0.3,0.5,0.4,0.6,0.571,,0.682,1.5
2012,Cathrine Kraayeveld,F,ATL,Oregon,2005,27,6-3,183lb,15.4,4.6,2.8,0.8,0.5,0.4,0.8,0.421,0.402,0.333,1.4
2012,Chante Black,C,TUL,Duke,2009,10,6-5,188lb,12.6,3.2,2.7,0.3,0.6,0.5,0.8,0.5,,0.688,0.4
2012,Charde Houston,F,PHO,UConn,2008,30,6-0,180lb,25.7,12.0,3.4,1.6,0.4,1.3,1.9,0.408,0.348,0.723,0.6
2012,Chay Shegog,C,CON,UNC,2012,21,6-5,202lb,3.0,1.0,0.7,0.0,0.0,0.3,0.3,0.333,,0.5,0.0
2012,Coco Miller,G,LAS,Georgia,2001,9,5-9,140lb,14.1,2.6,2.7,1.1,0.0,0.2,1.3,0.297,0.333,1.0,-0.2
2012,Courtney Paris,C,TOT,Oklahoma,2009,7,6-4,250lb,9.4,3.2,3.1,0.4,0.4,0.3,0.6,0.542,,0.333,0.7
2012,Courtney Paris,C,TOT,Oklahoma,2009,7,6-4,250lb,9.4,3.2,3.1,0.4,0.4,0.3,0.6,0.542,,0.333,0.1
2012,Courtney Paris,C,TOT,Oklahoma,2009,7,6-4,250lb,9.4,3.2,3.1,0.4,0.4,0.3,0.6,0.542,,0.333,0.6
2012,Courtney Vandersloot,G,CHI,Gonzaga,2011,3,5-8,137lb,26.6,8.9,2.1,4.6,0.2,1.3,3.3,0.405,0.333,0.649,0.6
2012,Crystal Langhorne,F-C,WAS,Maryland,2008,6,6-2,185lb,32.2,14.7,6.3,1.4,0.1,1.5,2.4,0.562,0.125,0.641,2.8
2012,Danielle Adams,F-C,SAS,Texas A&M,2011,20,6-1,239lb,20.2,11.8,4.7,1.0,0.7,0.7,1.2,0.441,0.339,0.759,3.3
2012,Danielle McCray,F,CON,Kansas,2010,7,5-11,170lb,13.9,4.8,2.0,1.2,0.0,0.6,1.0,0.315,0.333,0.902,0.8
2012,Danielle Robinson,G,SAS,Oklahoma,2011,6,5-9,137lb,28.9,9.9,2.5,4.3,0.1,1.4,1.6,0.541,0.0,0.782,3.5
2012,Dawn Evans,G,LAS,James Madison University,,Undrafted,5-7,124lb,5.0,0.7,0.0,1.0,0.0,0.3,0.7,0.2,0.0,,-0.1
2012,DeLisha Milton-Jones,F,LAS,Florida,1999,4,6-1,185lb,27.2,10.0,4.4,1.8,0.7,1.0,1.9,0.417,0.326,0.823,2.5
2012,DeMya Walker,F,NYL,Virginia,2003,5,6-3,191lb,15.9,3.0,2.8,1.0,0.5,0.5,1.9,0.394,,0.593,-1.0
2012,DeWanna Bonner,G-F,PHO,Auburn,2009,5,6-4,140lb,35.0,20.6,7.2,2.2,0.9,1.7,2.3,0.364,0.283,0.852,3.2
2012,Devereaux Peters,F,MIN,Notre Dame,2012,3,6-2,174lb,14.1,5.3,3.8,1.1,0.8,0.5,1.3,0.56,,0.706,1.9
2012,Diana Taurasi,G,PHO,UConn,2004,1,6-0,163lb,20.8,14.0,1.6,2.3,0.5,0.5,1.8,0.436,0.395,0.9,0.8
2012,Dominique Canty,G,WAS,Alabama,1999,29,5-9,166lb,12.0,2.8,1.3,1.0,0.0,0.3,1.3,0.261,0.0,0.5,-0.4
2012,Dymond Simon,G,PHO,Arizona State,,Undrafted,5-5,137lb,12.1,3.8,1.5,1.9,0.0,0.5,1.8,0.289,0.125,1.0,-0.5
2012,Ebony Hoffman,F,LAS,USC,2004,9,6-2,215lb,10.4,2.5,2.1,0.5,0.1,0.7,0.7,0.346,0.263,0.8,0.3
2012,Epiphanny Prince,G,CHI,Rutgers University,2010,4,5-9,179lb,30.0,18.1,3.5,3.1,0.3,1.8,2.0,0.442,0.407,0.899,5.2
2012,Erika de Souza,F-C,ATL,Brazil,2008,2,6-5,190lb,29.9,11.6,8.2,1.6,1.5,1.3,2.1,0.523,,0.696,1.8
2012,Erin Phillips,G,IND,Australia,2005,21,5-8,165lb,21.4,6.1,2.8,2.2,0.1,0.8,1.2,0.39,0.438,0.862,1.8
2012,Erin Thorn,G,MIN,BYU,2003,17,5-9,145lb,7.5,2.0,0.9,0.9,0.0,0.2,0.5,0.362,0.353,1.0,0.5
2012,Erlana Larkins,F,IND,UNC,2008,14,6-1,205lb,15.5,4.1,4.4,1.1,0.1,1.0,1.0,0.509,,0.861,2.5
2012,Essence Carson,G,NYL,Rutgers University,2008,7,6-0,163lb,27.3,11.6,3.4,1.7,0.7,1.1,1.7,0.4,0.343,0.778,1.2
2012,Ewelina Kobryn,C,SEA,Poland,,Undrafted,6-4,210lb,13.3,4.8,2.4,0.5,0.4,0.5,1.2,0.412,0.37,0.72,0.4
2012,Glory Johnson,F,TUL,Tennessee,2012,4,6-3,170lb,28.2,11.5,6.8,1.1,0.6,2.1,2.1,0.482,,0.677,2.9
2012,Ivory Latta,G,TUL,UNC,2007,11,5-6,138lb,28.3,14.3,2.2,3.3,0.1,0.9,2.1,0.43,0.39,0.84,2.0
2012,Iziane Castro Marques,F-G,WAS,Brazil,,Undrafted,6-0,140lb,12.0,3.1,1.1,0.7,0.0,0.3,0.7,0.264,0.167,0.714,-0.6
2012,Jantel Lavender,F,LAS,Ohio State,2011,5,6-4,185lb,14.4,5.6,3.9,0.5,0.5,0.3,1.1,0.506,,0.844,1.5
2012,Jasmine Thomas,G,WAS,Duke,2011,12,5-9,143lb,22.4,8.2,2.4,2.8,0.2,0.9,2.2,0.379,0.365,0.674,-0.4
2012,Jayne Appel-Marinelli,C,SAS,Stanford,2010,5,6-4,210lb,18.9,3.5,6.5,1.2,0.9,0.5,1.2,0.553,0.0,0.759,2.1
2012,Jeanette Pohlen-Mavunga,G,IND,Stanford,2011,9,6-0,171lb,16.9,4.4,1.7,1.1,0.3,0.6,0.9,0.43,0.421,0.7,1.3
2012,Jene Morris,G,TUL,San Diego State,2010,11,5-9,146lb,9.1,1.9,1.0,0.2,0.0,0.7,0.4,0.375,0.444,0.5,0.0
2012,Jenna O'Hea,F,LAS,Australia,,Undrafted,6-1,174lb,18.0,4.8,2.5,2.0,0.1,0.4,0.8,0.52,0.5,0.714,0.6
2012,Jennifer Lacy,F,TUL,Pepperdine,2008,9,6-3,175lb,22.0,8.5,2.6,0.8,0.3,0.6,1.4,0.389,0.404,0.649,0.2
2012,Jessica Adair,C,MIN,George Washington,2009,34,6-4,197lb,8.8,2.4,2.1,0.3,0.2,0.2,0.7,0.351,,0.571,0.1
2012,Jessica Davenport,C,IND,Ohio State,2007,2,6-5,215lb,15.1,6.7,3.4,0.6,0.8,0.7,1.5,0.469,0.333,0.741,1.6
2012,Jessica Moore,F-C,TOT,UConn,2005,24,6-3,175lb,6.8,1.7,1.1,0.1,0.0,0.0,0.6,0.45,,0.75,0.0
2012,Jessica Moore,F-C,TOT,UConn,2005,24,6-3,175lb,6.8,1.7,1.1,0.1,0.0,0.0,0.6,0.45,,0.75,0.0
2012,Jessica Moore,F-C,TOT,UConn,2005,24,6-3,175lb,6.8,1.7,1.1,0.1,0.0,0.0,0.6,0.45,,0.75,0.0
2012,Jia Perkins,G,SAS,Texas Tech,2004,35,5-8,165lb,23.0,10.6,2.8,1.9,0.4,1.6,0.9,0.38,0.386,0.754,2.5
2012,Julie Wojta,G-F,MIN,Green Bay,2012,18,6-0,,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,-0.1
2012,Kalana Greene,G,CON,UConn,2010,13,5-10,155lb,17.8,4.2,1.9,1.7,0.2,1.1,0.8,0.438,0.227,0.696,1.7
2012,Kara Braxton,C-F,NYL,Georgia,2005,7,6-6,225lb,15.7,6.6,4.5,1.1,0.6,0.5,2.2,0.481,0.2,0.45,0.0
2012,Kara Lawson,G,CON,Tennessee,2003,5,5-9,150lb,31.4,15.1,3.9,4.0,0.1,0.8,1.8,0.493,0.43,0.935,6.4
2012,Karima Christmas-Kelly,F-G,TOT,Duke,2011,23,6-0,209lb,11.2,3.2,2.1,0.5,0.3,0.9,0.5,0.323,0.316,0.649,0.8
2012,Karima Christmas-Kelly,F-G,TOT,Duke,2011,23,6-0,209lb,11.2,3.2,2.1,0.5,0.3,0.9,0.5,0.323,0.316,0.649,0.4
2012,Karima Christmas-Kelly,F-G,TOT,Duke,2011,23,6-0,209lb,11.2,3.2,2.1,0.5,0.3,0.9,0.5,0.323,0.316,0.649,0.4
2012,Katelan Redmon,G-F,NYL,Gonzaga,2012,36,6-1,,6.0,1.0,1.1,0.3,0.0,0.4,0.4,0.214,0.0,0.5,-0.1
2012,Katie Douglas,G-F,IND,Purdue,2001,10,6-0,165lb,30.9,16.5,3.8,2.2,0.3,1.5,1.7,0.413,0.423,0.844,4.8
2012,Katie Smith,G,SEA,Ohio State,1999,,5-11,175lb,27.0,6.7,2.7,2.1,0.1,0.6,1.5,0.412,0.4,0.838,1.9
2012,Kayla Pedersen,F,TUL,Stanford,2011,7,6-4,190lb,23.2,4.2,4.4,1.6,0.5,1.0,1.3,0.297,0.25,0.59,-0.8
2012,Kelley Cain,C,NYL,Tennessee,2012,7,6-6,220lb,6.8,1.2,1.5,0.1,0.2,0.1,0.5,0.444,,0.636,0.0
2012,Kelly Miller,G,NYL,Georgia,2001,2,5-10,140lb,7.5,1.0,0.7,0.5,0.0,0.3,0.8,0.167,0.091,1.0,-0.5
2012,Kelsey Griffin,F,CON,Nebraska,2010,3,6-2,179lb,12.1,3.1,2.9,0.5,0.3,0.6,0.9,0.343,0.2,0.706,0.4
2012,Ketia Swanier,G,ATL,UConn,2008,12,5-7,150lb,11.4,2.2,1.4,1.9,0.0,0.4,1.2,0.317,0.167,0.731,-0.1
2012,Kia Vaughn,C,NYL,Rutgers University,2009,8,6-4,205lb,22.9,6.4,5.0,0.9,0.8,0.5,1.0,0.43,,0.656,0.9
2012,Kristi Toliver,G,LAS,Maryland,2009,3,5-7,130lb,31.5,17.5,3.2,4.9,0.1,1.3,3.6,0.491,0.424,0.901,5.6
2012,Krystal Thomas,C,PHO,Duke,2011,36,6-5,210lb,26.6,6.4,8.0,0.9,0.9,0.2,2.3,0.484,0.0,0.5,-0.3
2012,Lauren Jackson,F-C,SEA,Australia,2001,1,6-6,187lb,18.6,10.2,5.6,0.2,0.8,0.4,1.3,0.425,0.207,0.72,0.5
2012,Laurie Koehn,G,ATL,Kansas State,,Undrafted,5-8,145lb,4.9,1.8,0.4,0.1,0.0,0.1,0.3,0.341,0.333,,0.1
2012,Le'coe Willingham,F,CHI,Auburn,,Undrafted,6-0,200lb,18.5,3.5,2.9,0.9,0.1,0.5,1.7,0.313,0.274,0.609,-0.6
2012,Leilani Mitchell,G,NYL,Utah,2008,25,5-5,138lb,26.7,6.5,2.5,3.0,0.1,1.0,1.6,0.409,0.411,0.75,1.7
2012,Lindsay Whalen,G,MIN,Minnesota,2004,4,5-9,170lb,27.0,11.5,4.2,5.4,0.2,0.7,2.1,0.505,0.5,0.727,4.7
2012,Lindsay Wisdom-Hylton,F,WAS,Purdue,2009,13,6-2,186lb,14.7,4.0,2.9,0.9,0.8,0.7,1.2,0.48,0.0,0.737,0.4
2012,Lindsey Harding,G,ATL,Duke,2007,1,5-8,139lb,30.6,12.3,2.8,4.5,0.2,1.4,2.1,0.425,0.241,0.818,3.4
2012,Lynetta Kizer,F,TOT,Maryland,2012,29,6-4,243lb,13.6,5.7,3.0,0.3,0.1,0.5,0.9,0.405,0.5,0.935,0.3
2012,Lynetta Kizer,F,TOT,Maryland,2012,29,6-4,243lb,13.6,5.7,3.0,0.3,0.1,0.5,0.9,0.405,0.5,0.935,0.0
2012,Lynetta Kizer,F,TOT,Maryland,2012,29,6-4,243lb,13.6,5.7,3.0,0.3,0.1,0.5,0.9,0.405,0.5,0.935,0.3
2012,Marissa Coleman,G-F,LAS,Maryland,2009,2,6-1,160lb,16.1,3.1,2.6,1.1,0.2,0.6,0.7,0.319,0.255,0.9,0.8
2012,Matee Ajavon,G,WAS,Rutgers University,2008,5,5-8,160lb,21.6,7.9,1.8,2.0,0.2,1.6,2.0,0.299,0.301,0.827,-0.4
2012,Maya Moore,F,MIN,UConn,2011,1,6-0,175lb,29.7,16.4,6.0,3.6,0.6,1.5,1.8,0.465,0.388,0.879,7.4
2012,Michelle Snow,C,WAS,Tennessee,2002,10,6-5,145lb,20.1,5.9,5.4,0.6,0.8,0.6,1.7,0.523,0.0,0.778,0.8
2012,Mistie Bass,F,CON,Duke,2006,21,6-3,189lb,18.7,8.0,4.5,1.0,0.4,0.8,1.3,0.529,0.0,0.713,2.8
2012,Monica Wright,G,MIN,Virginia,2010,2,5-10,182lb,19.4,8.6,2.4,1.9,0.2,1.0,1.9,0.458,0.364,0.74,2.1
2012,Monique Currie,F,WAS,Duke,2006,3,6-0,175lb,24.1,12.0,3.6,1.7,0.2,1.0,1.7,0.404,0.275,0.774,2.1
2012,Nakia Sanford,C-F,PHO,Kansas,,Undrafted,6-4,190lb,16.7,4.1,3.3,0.6,0.3,0.5,1.3,0.425,0.25,0.6,-0.3
2012,Natalie Novosel,G,WAS,Notre Dame,2012,8,5-11,165lb,9.9,3.2,1.3,0.7,0.1,0.5,0.6,0.337,0.22,0.759,0.1
2012,Natasha Lacy,G,WAS,Texas-El Paso,2008,28,5-10,165lb,13.0,3.9,2.1,1.3,0.3,0.7,1.2,0.358,0.238,0.778,-0.1
2012,Nicky Anosike,F-C,LAS,Tennessee,2008,16,6-3,210lb,5.7,1.0,1.2,0.5,0.2,0.3,0.6,0.25,,1.0,0.0
2012,Nicole Powell,F,NYL,Stanford,2004,3,6-2,170lb,27.1,7.0,4.3,1.4,0.4,1.3,1.4,0.416,0.388,0.867,1.9
2012,Nneka Ogwumike,F,LAS,Stanford,2012,1,6-2,190lb,27.9,14.0,7.5,1.2,0.9,1.4,1.3,0.535,0.143,0.734,5.9
2012,Noelle Quinn,G,WAS,UCLA,2007,4,6-0,178lb,22.2,6.5,2.9,1.8,0.2,0.7,1.0,0.396,0.403,0.731,0.9
2012,Plenette Pierson,F,NYL,Texas Tech,2003,4,6-2,195lb,24.7,12.0,5.4,2.3,0.9,0.7,2.3,0.466,0.278,0.759,1.8
